C_gbcode,C_source,N_pinyin,N_local,H,A,change,P,fromdate,todate
132337,GB,Xingtang,Xingtang,6,5,,0,19820101,19930618
132400,GB,Baoding diqu,Baoding diqu,0,0,,6,19820101,19831114
132400,GB,Baoding diqu,Baoding diqu,0,0,T,6,19831115,19860404
132400,GB,Baoding diqu,Baoding diqu,0,0,T,6,19860405,19941216
132401,GB,Dingzhou shi,Dingzhou shi,6,3,CNA,0,19860305,19941231
132401,GB,Baoding shi,Baoding shi,6,3,,0,19820101,19831114
132402,GB,Zhuozhou shi,Zhuozhou shi,6,3,CNA,0,19860924,19941231
132403,GB,Anguo shi,Anguo shi,6,3,CA,0,19910506,19941231
132404,GB,Gaobeidian shi,Gaobeidian shi,3,3,CAN,0,19930409,19941231
132421,GB,Yi xian,Yi xian,6,5,,0,19820101,19941231
132422,GB,Mancheng,Mancheng,6,5,,0,19820101,19831114
132423,GB,Xushui,Xushui,6,5,,0,19820101,19941231
132424,GB,Laiyuan,Laiyuan,6,5,,0,19820101,19941231
132425,GB,Dingxing,Dingxing,6,5,,0,19820101,19941231
132426,GB,Shunping,Shunping,6,5,N,0,19930520,19941231
132426,GB,Wan xian,Wan xian,6,5,,0,19820101,19930519
132427,GB,Tang xian,Tang xian,6,5,,0,19820101,19941231
132428,GB,Wangdu,Wangdu,6,5,,0,19820101,19941231
132429,GB,Laishui,Laishui,6,5,,0,19820101,19941231
132430,GB,Zhuo xian,Zhuo xian,6,5,,0,19820101,19860923
132431,GB,Qingyuan,Qingyuan,6,5,,0,19820101,19860404
132432,GB,Gaoyang,Gaoyang,6,5,,0,19820101,19941231
132433,GB,Anxin,Anxin,6,5,,0,19820101,19941231
132434,GB,Xiong xian,Xiong xian,6,5,,0,19820101,19941231
132435,GB,Rongcheng,Rongcheng,6,5,,0,19820101,19941231
132436,GB,Xincheng,Xincheng,6,5,,0,19820101,19930408
132437,GB,Quyang,Quyang,6,5,,0,19820101,19941231
132438,GB,Fuping,Fuping,6,5,,0,19820101,19941231
132439,GB,Ding xian,Ding xian,6,5,,0,19820101,19860304
132440,GB,Anguo,Anguo,6,5,,0,19820101,19910505
132441,GB,Boye,Boye,6,5,,0,19820101,19941231
132442,GB,Li xian,Li xian,6,5,,0,19820101,19941231
132500,GB,Zhangjiakou diqu,Zhangjiakou diqu,0,0,,6,19820101,19831114
132500,GB,Zhangjiakou diqu,Zhangjiakou diqu,0,0,T,6,19831115,19930618
132501,GB,Zhangjiakou shi,Zhangjiakou shi,6,3,,0,19820101,19831114
132521,GB,Zhangbei,Zhangbei,6,5,,0,19820101,19941231
132522,GB,Kangbao,Kangbao,6,5,,0,19820101,19941231
132523,GB,Guyuan,Guyuan,6,5,,0,19820101,19941231
132524,GB,Shangyi,Shangyi,6,5,,0,19820101,19941231
132525,GB,Yu xian,Yu xian,6,5,,0,19820101,19941231
132526,GB,Yangyuan,Yangyuan,6,5,,0,19820101,19941231
132527,GB,Huai`an,Huai`an,6,5,,0,19820101,19941231
132528,GB,Wanquan,Wanquan,6,5,,0,19820101,19941231
132529,GB,Huailai,Huailai,6,5,,0,19820101,19941231
132530,GB,Zhuolu,Zhuolu,6,5,,0,19820101,19941231
132531,GB,Xuanhua,Xuanhua,6,5,,0,19820101,19831114
132532,GB,Chicheng,Chicheng,6,5,,0,19820101,19941231
132533,GB,Chongli,Chongli,6,5,,0,19820101,19941231
132600,GB,Chengde diqu,Chengde diqu,0,0,,6,19820101,19831114
132600,GB,Chengde diqu,Chengde diqu,0,0,T,6,19831115,19930618
132601,GB,Chengde shi,Chengde shi,6,3,,0,19820101,19831114
132621,GB,Qinglong,Qinglong,6,5,,0,19820101,19830504
132622,GB,Kuancheng Manzu zizhixian,Kuancheng Manzu zizhixian,6,6,A,0,19890629,19930618
132622,GB,Kuancheng,Kuancheng,6,5,,0,19820101,19890628
132623,GB,Xinglong,Xinglong,6,5,,0,19820101,19930618
132624,GB,Pingquan,Pingquan,6,5,,0,19820101,19930618
132625,GB,Chengde,Chengde,6,5,,0,19820101,19831114
132626,GB,Luanping,Luanping,6,5,,0,19820101,19930618
132627,GB,Fengning Manzu zizhixian,Fengning Manzu zizhixian,6,6,A,0,19861202,19930618
132627,GB,Fengning,Fengning,6,5,,0,19820101,19861201
132628,GB,Longhua,Longhua,6,5,,0,19820101,19930618
132629,GB,Weichang Manzu Mengguzu zizhixian,Weichang Manzu Mengguzu zizhixian,6,6,A,0,19890629,19930618
132629,GB,Weichang,Weichang,6,5,,0,19820101,19890628
132700,GB,Tangshan diqu,Tangshan diqu,0,0,,6,19820101,19830302
132701,GB,Qinhuangdao shi,Qinhuangdao shi,6,3,,0,19820101,19830302
132721,GB,Fengrun,Fengrun,6,5,,0,19820101,19830302
132722,GB,Fengnan,Fengnan,6,5,,0,19820101,19830302
132723,GB,Luan xian,Luan xian,6,5,,0,19820101,19830302
132724,GB,Luannan,Luannan,6,5,,0,19820101,19830302
132725,GB,Leting,Leting,6,5,,0,19820101,19830302
132726,GB,Changli,Changli,6,5,,0,19820101,19830302
132727,GB,Funing,Funing,6,5,,0,19820101,19830302
132728,GB,Lulong,Lulong,6,5,,0,19820101,19830302
132729,GB,Qian`an,Qian`an,6,5,,0,19820101,19830302
132730,GB,Qianxi,Qianxi,6,5,,0,19820101,19830302
132731,GB,Zunhua,Zunhua,6,5,,0,19820101,19830302
132732,GB,Yutian,Yutian,6,5,,0,19820101,19830302
132800,GB,Langfang diqu,Langfang diqu,0,0,,6,19820101,19880912
132801,GB,Langfang shi,Langfang shi,6,3,T,0,19830303,19880912
132801,GB,Langfang shi,Langfang shi,6,3,,0,19820101,19830302
132821,GB,Sanhe,Sanhe,6,5,,0,19820101,19880912
132822,GB,Dachang Huizu zizhixian,Dachang Huizu zizhixian,6,6,,0,19820101,19880912
132823,GB,Xianghe,Xianghe,6,5,,0,19820101,19880912
132824,GB,Anci,Anci,6,5,,0,19820101,19830302
132825,GB,Yongqing,Yongqing,6,5,,0,19820101,19880912
132826,GB,Gu`an,Gu`an,6,5,,0,19820101,19880912
132827,GB,Ba xian,Ba xian,6,5,,0,19820101,19880912
132828,GB,Wen`an,Wen`an,6,5,,0,19820101,19880912
132829,GB,Dacheng,Dacheng,6,5,,0,19820101,19880912
132900,GB,Cangzhou diqu,Cangzhou diqu,0,0,T,6,19860405,19930618
132900,GB,Cangzhou diqu,Cangzhou diqu,0,0,,6,19820101,19831114
132900,GB,Cangzhou diqu,Cangzhou diqu,0,0,T,6,19831115,19860404
132901,GB,Cangzhou shi,Cangzhou shi,6,3,,0,19820101,19831114
132902,GB,Potou shi,Potou shi,6,3,,0,19821213,19830504
132902,GB,Potou shi,Potou shi,6,3,T,0,19830505,19930618
132903,GB,Renqiu shi,Renqiu shi,6,3,CA,0,19860305,19930618
132904,GB,Huanghua shi,Huanghua shi,6,3,CA,0,19890727,19930618
132905,GB,Hejian shi,Hejian shi,6,3,CA,0,19901018,19930618
132921,GB,Cang xian,Cang xian,6,5,,0,19820101,19831114
132922,GB,Hejian,Hejian,6,5,,0,19820101,19901017
132923,GB,Suning,Suning,6,5,,0,19820101,19930618
132924,GB,Xian xian,Xian xian,6,5,,0,19820101,19930618
132925,GB,Jiaohe,Jiaohe,6,5,,0,19820101,19821212
132925,GB,Jiaohe,Jiaohe,6,5,T,0,19821213,19830504
132926,GB,Wuqiao,Wuqiao,6,5,,0,19820101,19930618
132927,GB,Dongguang,Dongguang,6,5,,0,19820101,19930618
132928,GB,Nanpi,Nanpi,6,5,T,0,19821213,19930618
132928,GB,Nanpi,Nanpi,6,5,,0,19820101,19821212
132929,GB,Yanshan,Yanshan,6,5,,0,19820101,19930618
132930,GB,Huanghua,Huanghua,6,5,,0,19820101,19890726
132931,GB,Mengcun Hui zizhixian,Mengcun Hui zizhixian,6,6,,0,19820101,19930618
132932,GB,Qing xian,Qing xian,6,5,,0,19820101,19860404
132933,GB,Renqiu,Renqiu,6,5,,0,19820101,19860304
132934,GB,Haixing,Haixing,6,5,,0,19820101,19930618
133000,GB,Hengshui diqu,Hengshui diqu,0,0,,6,19820101,19941231
133001,GB,Hengshui shi,Hengshui shi,6,4,,0,19820130,19830302
133001,GB,Hengshui shi,Hengshui shi,6,3,T,0,19830303,19941231
133002,GB,Jizhou shi,Jizhou shi,6,3,CA,0,19930922,19941231
133021,GB,Hengshui,Hengshui,6,5,T,0,19820130,19830302
133021,GB,Hengshui,Hengshui,6,5,,0,19820101,19820129
133022,GB,Ji xian,Ji xian,6,5,,0,19820101,19930921
133023,GB,Zaoqiang,Zaoqiang,6,5,,0,19820101,19941231
133024,GB,Wuyi,Wuyi,6,5,,0,19820101,19941231
133025,GB,Shen xian,Shen xian,6,5,,0,19820101,19940703
133026,GB,Wuqiang,Wuqiang,6,5,,0,19820101,19941231
133027,GB,Raoyang,Raoyang,6,5,,0,19820101,19941231
133028,GB,Anping,Anping,6,5,,0,19820101,19941231
133029,GB,Gucheng,Gucheng,6,5,,0,19820101,19941231
133030,GB,Jing xian,Jing xian,6,5,,0,19820101,19941231
133031,GB,Fucheng,Fucheng,6,5,,0,19820101,19941231
133083,CM,Shenzhou shi,Shenzhou shi,6,3,CNA,0,19940704,19941231
139001,GB,Wu`an shi,Wu`an shi,9,3,CHA,9,19880901,19901231
140100,GB,Taiyuan shi,Taiyuan shi,0,0,,2,19820101,19941231
140101,GB,Taiyuan shixiaqu,Taiyuan shixiaqu,2,1,C,0,19840101,19880223
140101,GB,Taiyuan shixiaqu,Taiyuan shixiaqu,2,1,T,0,19880224,19941231
140102,CT,Taiyuan: Nancheng qu,Taiyuan: Nancheng qu,2,2,,0,19820101,19831231
140102,GB,Taiyuan: Nancheng qu,Taiyuan: Nancheng qu,2,2,,0,19840101,19941231
140103,CT,Taiyuan: Beicheng qu,Taiyuan: Beicheng qu,2,2,,0,19820101,19831231
140103,GB,Taiyuan: Beicheng qu,Taiyuan: Beicheng qu,2,2,,0,19840101,19941231
140104,CT,Taiyuan: Hexi qu,Taiyuan: Hexi qu,2,2,,0,19820101,19831231
140104,GB,Taiyuan: Hexi qu,Taiyuan: Hexi qu,2,2,,0,19840101,19941231
140111,CT,Taiyuan: Gujiao Gongkuangqu,Taiyuan: Gujiao Gongkuangqu,2,2,,0,19820101,19831231
140111,GB,Taiyuan: Gujiao Gongkuangqu,Taiyuan: Gujiao Gongkuangqu,2,2,,0,19840101,19880223
140112,CT,Taiyuan: Nanjiao qu,Taiyuan: Nanjiao qu,2,2,,0,19820101,19831231
140112,GB,Taiyuan: Nanjiao qu,Taiyuan: Nanjiao qu,2,2,,0,19840101,19941231
140113,CT,Taiyuan: Beijiao qu,Taiyuan: Beijiao qu,2,2,,0,19820101,19831231
140113,GB,Taiyuan: Beijiao qu,Taiyuan: Beijiao qu,2,2,,0,19840101,19941231
140120,GB,Taiyuan shiqu,Taiyuan shiqu,2,1,,0,19820101,19831231
140121,GB,Qingxu,Qingxu,2,5,,0,19820101,19941231
140122,GB,Yangqu,Yangqu,2,5,,0,19820101,19941231
140123,GB,Loufan,Loufan,2,5,,0,19820101,19941231
140181,GB,Gujiao shi,Gujiao shi,9,3,C,0,19910101,19941231
140200,GB,Datong shi,Datong shi,0,0,T,3,19930625,19941231
140200,GB,Datong shi,Datong shi,0,0,,5,19820101,19930624
140201,CT,Datong shixiaqu,Datong shixiaqu,5,1,,0,19820101,19831231
140201,GB,Datong shixiaqu,Datong shixiaqu,3,1,H,0,19930625,19941231
140201,GB,Datong shixiaqu,Datong shixiaqu,5,1,,0,19840101,19930624
140202,GB,Datong: Chengqu,Datong: Chengqu,3,2,H,0,19930625,19941231
140202,CT,Datong: Chengqu,Datong: Chengqu,5,2,,0,19820101,19831231
140202,GB,Datong: Chengqu,Datong: Chengqu,5,2,,0,19840101,19930624
140203,GB,Datong: Kuangqu,Datong: Kuangqu,3,2,H,0,19930625,19941231
140203,CT,Datong: Kuangqu,Datong: Kuangqu,5,2,,0,19820101,19831231
140203,GB,Datong: Kuangqu,Datong: Kuangqu,5,2,,0,19840101,19930624
140211,CT,Datong: Nanjiao qu,Datong: Nanjiao qu,5,2,,0,19820101,19831231
140211,GB,Datong: Nanjiao qu,Datong: Nanjiao qu,3,2,H,0,19930625,19941231
140211,GB,Datong: Nanjiao qu,Datong: Nanjiao qu,5,2,,0,19840101,19930624
140212,GB,Datong: Xinrong qu,Datong: Xinrong qu,3,2,H,0,19930625,19941231
140212,CT,Datong: Xinrong qu,Datong: Xinrong qu,5,2,,0,19820101,19831231
140212,GB,Datong: Xinrong qu,Datong: Xinrong qu,5,2,,0,19840101,19930624
140221,GB,Yanggao,Yanggao,3,5,CH,0,19930625,19941231
140222,GB,Tianzhen,Tianzhen,3,5,CH,0,19930625,19941231
140223,GB,Guangling,Guangling,3,5,CH,0,19930625,19941231
140224,GB,Lingqiu,Lingqiu,3,5,CH,0,19930625,19941231
140225,GB,Hunyuan,Hunyuan,3,5,CH,0,19930625,19941231
140226,GB,Zuoyun,Zuoyun,3,5,CH,0,19930625,19941231
140227,GB,Datong,Datong,3,5,CH,0,19930625,19941231
140300,GB,Yangquan shi,Yangquan shi,0,0,,5,19820101,19830727
140300,GB,Yangquan shi,Yangquan shi,0,0,T,3,19830728,19941231
140301,GB,Yangquan shixiaqu,Yangquan shixiaqu,5,1,,0,19820101,19830727
140301,GB,Yangquan shixiaqu,Yangquan shixiaqu,3,1,,0,19830728,19941231
140302,GB,Yangquan: Chengqu,Yangquan: Chengqu,5,2,,0,19820101,19830727
140302,GB,Yangquan: Chengqu,Yangquan: Chengqu,3,2,H,0,19830728,19941231
140303,GB,Yangquan: Kuangqu,Yangquan: Kuangqu,3,2,H,0,19830728,19941231
140303,GB,Yangquan: Kuangqu,Yangquan: Kuangqu,5,2,,0,19820101,19830727
140311,GB,Yangquan: Jiaoqu,Yangquan: Jiaoqu,5,2,,0,19820101,19830727
140311,GB,Yangquan: Jiaoqu,Yangquan: Jiaoqu,3,2,H,0,19830728,19941231
140321,GB,Pingding,Pingding,3,5,CH,0,19830728,19941231
140322,GB,Yu xian,Yu xian,3,5,CH,0,19830728,19941231
140400,GB,Changzhi shi,Changzhi shi,0,0,T,3,19830728,19850429
140400,GB,Changzhi shi,Changzhi shi,0,0,T,3,19850430,19941231
140400,GB,Changzhi shi,Changzhi shi,0,0,,5,19820101,19830727
140401,GB,Changzhi shixiaqu,Changzhi shixiaqu,5,1,,0,19820101,19830727
140401,GB,Changzhi shixiaqu,Changzhi shixiaqu,3,1,H,0,19830728,19941231
140402,GB,Changzhi: Chengqu,Changzhi: Chengqu,5,2,,0,19820101,19830727
140402,GB,Changzhi: Chengqu,Changzhi: Chengqu,3,2,H,0,19830728,19941231
140411,GB,Changzhi: Jiaoqu,Changzhi: Jiaoqu,5,2,,0,19820101,19830727
140411,GB,Changzhi: Jiaoqu,Changzhi: Jiaoqu,3,2,H,0,19830728,19941231
140421,GB,Changzhi,Changzhi,3,5,CH,0,19830728,19941231
140422,GB,Lucheng,Lucheng,3,5,CH,0,19830728,19940425
140423,GB,Xiangyuan,Xiangyuan,3,5,CH,0,19850430,19941231
140424,GB,Tunliu,Tunliu,3,5,CH,0,19850430,19941231
140425,GB,Pingshun,Pingshun,3,5,CH,0,19850430,19941231
140426,GB,Licheng,Licheng,3,5,CH,0,19850430,19941231
140427,GB,Huguan,Huguan,3,5,CH,0,19850430,19941231
140428,GB,Zhangzi,Zhangzi,3,5,CH,0,19850430,19941231
140429,GB,Wuxiang,Wuxiang,3,5,CH,0,19850430,19941231
140430,GB,Qin xian,Qin xian,3,5,CH,0,19850430,19941231
140431,GB,Qinyuan,Qinyuan,3,5,CH,0,19850430,19941231
140481,CM,Lucheng shi,Lucheng shi,9,3,CHA,0,19940426,19941231
140500,GB,Jincheng shi,Jincheng shi,0,0,CAT,3,19850430,19941231
140501,GB,Jincheng shixiaqu,Jincheng shixiaqu,3,1,,0,19850430,19941231
140502,GB,Jincheng: Chengqu,Jincheng: Chengqu,3,2,,0,19850430,19941231
140511,GB,Jincheng: Jiaoqu,Jincheng: Jiaoqu,3,2,,0,19850430,19941231
140521,GB,Qinshui,Qinshui,3,5,CH,0,19850430,19941231
140522,GB,Yangcheng,Yangcheng,3,5,CH,0,19850430,19941231
140523,GB,Gaoping,Gaoping,3,5,CH,0,19850430,19930511
140524,GB,Lingchuan,Lingchuan,3,5,CH,0,19850430,19941231
140581,GB,Gaoping shi,Gaoping shi,9,3,CHA,0,19930512,19941231
140600,GB,Shuozhou shi,Shuozhou shi,0,0,,3,19880324,19930624
140600,GB,Shuozhou shi,Shuozhou shi,0,0,T,3,19930625,19941231
140601,GB,Shuozhou shixiaqu,Shuozhou shixiaqu,3,1,,0,19880324,19941231
140602,GB,Shuozhou: Shuocheng qu,Shuozhou: Shuocheng qu,3,2,,0,19880324,19941231
140603,GB,Shuozhou: Pinglu qu,Shuozhou: Pinglu qu,3,2,,0,19880324,19941231
140621,GB,Shanyin,Shanyin,3,5,CH,0,19880324,19941231
140622,GB,Ying xian,Ying xian,3,5,CH,0,19930625,19941231
140623,GB,Youyu,Youyu,3,5,CH,0,19930625,19941231
140624,GB,Huairen,Huairen,3,5,CH,0,19930625,19941231
142100,GB,Yanbei diqu,Yanbei diqu,0,0,T,6,19880324,19930624
142100,GB,Yanbei diqu,Yanbei diqu,0,0,,6,19820101,19880323
142121,GB,Yanggao,Yanggao,6,5,,0,19820101,19930624
142122,GB,Tianzhen,Tianzhen,6,5,,0,19820101,19930624
142123,GB,Guangling,Guangling,6,5,,0,19820101,19930624
142124,GB,Lingqiu,Lingqiu,6,5,,0,19820101,19930624
142125,GB,Hunyuan,Hunyuan,6,5,,0,19820101,19930624
142126,GB,Ying xian,Ying xian,6,5,,0,19820101,19930624
142127,GB,Shanyin,Shanyin,6,5,,0,19820101,19880323
142128,GB,Shuo xian,Shuo xian,6,5,,0,19820101,19880323
142129,GB,Pinglu,Pinglu,6,5,,0,19820101,19880323
142130,GB,Zuoyun,Zuoyun,6,5,,0,19820101,19930624
142131,GB,Youyu,Youyu,6,5,,0,19820101,19930624
142132,GB,Datong,Datong,6,5,,0,19820101,19930624
142133,GB,Huairen,Huairen,6,5,,0,19820101,19930624
142200,GB,Xinzhou diqu,Xinzhou diqu,0,0,N,6,19830728,19941231
142200,GB,Xinxian diqu,Xinxian diqu,0,0,,6,19820101,19830727
142201,GB,Xinzhou shi,Xinzhou shi,6,3,CNA,0,19830728,19941231
142221,GB,Xin xian,Xin xian,6,5,,0,19820101,19830727
142222,GB,Dingxiang,Dingxiang,6,5,,0,19820101,19941231
142223,GB,Wutai,Wutai,6,5,,0,19820101,19941231
142224,GB,Yuanping shi,Yuanping shi,6,3,CA,0,19930617,19941231
142224,GB,Yuanping,Yuanping,6,5,,0,19820101,19930616
142225,GB,Dai xian,Dai xian,6,5,,0,19820101,19941231
142226,GB,Fanshi,Fanshi,6,5,,0,19820101,19941231
142227,GB,Ningwu,Ningwu,6,5,,0,19820101,19941231
142228,GB,Jingle,Jingle,6,5,,0,19820101,19941231
142229,GB,Shenchi,Shenchi,6,5,,0,19820101,19941231
142230,GB,Wuzhai,Wuzhai,6,5,,0,19820101,19941231
142231,GB,Kelan,Kelan,6,5,,0,19820101,19941231
142232,GB,Hequ,Hequ,6,5,,0,19820101,19941231
142233,GB,Baode,Baode,6,5,,0,19820101,19941231
142234,GB,Pianguan,Pianguan,6,5,,0,19820101,19941231
142300,GB,Luliang diqu,Luliang diqu,0,0,,6,19820101,19941231
142301,GB,Xiaoyi shi,Xiaoyi shi,6,3,CA,0,19920210,19941231
142321,GB,Fenyang,Fenyang,6,5,,0,19820101,19941231
142322,GB,Wenshui,Wenshui,6,5,,0,19820101,19941231
142323,GB,Jiaocheng,Jiaocheng,6,5,,0,19820101,19941231
142324,GB,Xiaoyi,Xiaoyi,6,5,,0,19820101,19920209
142325,GB,Xing xian,Xing xian,6,5,,0,19820101,19941231
142326,GB,Lin xian,Lin xian,6,5,,0,19820101,19941231
142327,GB,Liulin,Liulin,6,5,,0,19820101,19941231
142328,GB,Shilou,Shilou,6,5,,0,19820101,19941231
142329,GB,Lan xian,Lan xian,6,5,,0,19820101,19941231
142330,GB,Fangshan,Fangshan,6,5,,0,19820101,19941231
142331,GB,Lishi,Lishi,6,5,,0,19820101,19941231
142332,GB,Zhongyang,Zhongyang,6,5,,0,19820101,19941231
142333,GB,Jiaokou,Jiaokou,6,5,,0,19820101,19941231
142400,GB,Jinzhong diqu,Jinzhong diqu,0,0,T,6,19830728,19941231
142400,GB,Jinzhong diqu,Jinzhong diqu,0,0,,6,19820101,19830727
142401,GB,Yuci shi,Yuci shi,6,4,T,0,19830728,19941231
142401,GB,Yuci shi,Yuci shi,6,3,,0,19820101,19830727
142402,GB,Jiexiu shi,Jiexiu shi,6,3,CA,0,19920210,19941231
142421,GB,Yushe,Yushe,6,5,,0,19820101,19941231
142422,GB,Zuoquan,Zuoquan,6,5,,0,19820101,19941231
142423,GB,Heshun,Heshun,6,5,,0,19820101,19941231
142424,GB,Xiyang,Xiyang,6,5,,0,19820101,19941231
142425,GB,Pingding,Pingding,6,5,,0,19820101,19830727
142426,GB,Yu xian,Yu xian,6,5,,0,19820101,19830727
142427,GB,Shouyang,Shouyang,6,5,,0,19820101,19941231
142428,GB,Yuci,Yuci,6,5,,0,19820101,19830727
142429,GB,Taigu,Taigu,6,5,,0,19820101,19941231
142430,GB,Qi xian,Qi xian,6,5,,0,19820101,19941231
142431,GB,Pingyao,Pingyao,6,5,,0,19820101,19941231
142432,GB,Jiexiu,Jiexiu,6,5,,0,19820101,19920209
142433,GB,Lingshi,Lingshi,6,5,,0,19820101,19941231
142500,GB,Jindongnan diqu,Jindongnan diqu,0,0,,6,19820101,19830727
142500,GB,Jindongnan diqu,Jindongnan diqu,0,0,T,6,19830728,19850430
142501,GB,Jincheng shi,Jincheng shi,6,3,CA,0,19830728,19850429
142521,GB,Changzhi,Changzhi,6,5,,0,19820101,19830727
142522,GB,Lucheng,Lucheng,6,5,,0,19820101,19830727
142523,GB,Tunliu,Tunliu,6,5,,0,19820101,19850429
142524,GB,Zhangzi,Zhangzi,6,5,,0,19820101,19850429
142525,GB,Qinshui,Qinshui,6,5,,0,19820101,19850429
142526,GB,Yangcheng,Yangcheng,6,5,,0,19820101,19850429
142527,GB,Jincheng,Jincheng,6,5,,0,19820101,19830727
142528,GB,Gaoping,Gaoping,6,5,,0,19820101,19850429
142529,GB,Lingchuan,Lingchuan,6,5,,0,19820101,19850429
142530,GB,Huguan,Huguan,6,5,,0,19820101,19850429
142531,GB,Pingshun,Pingshun,6,5,,0,19820101,19850429
142532,GB,Licheng,Licheng,6,5,,0,19820101,19850429
142533,GB,Wuxiang,Wuxiang,6,5,,0,19820101,19850429
142534,GB,Xiangyuan,Xiangyuan,6,5,,0,19820101,19850429
142535,GB,Qin xian,Qin xian,6,5,,0,19820101,19850429
142536,GB,Qinyuan,Qinyuan,6,5,,0,19820101,19850429
142600,GB,Linfen diqu,Linfen diqu,0,0,,6,19820101,19941231
142601,GB,Linfen shi,Linfen shi,6,3,,0,19820101,19830727
142601,GB,Linfen shi,Linfen shi,6,4,T,0,19830728,19941231
142602,GB,Houma shi,Houma shi,6,3,,0,19820101,19941231
142603,GB,Huozhou shi,Huozhou shi,6,3,CNA,0,19891223,19941231
142621,GB,Quwo,Quwo,6,5,,0,19820101,19941231
142622,GB,Yicheng,Yicheng,6,5,,0,19820101,19941231
142623,GB,Xiangfen,Xiangfen,6,5,,0,19820101,19941231
142624,GB,Linfen,Linfen,6,5,,0,19820101,19830727
142625,GB,Hongtong,Hongtong,6,5,,0,19820101,19941231
142626,GB,Huo xian,Huo xian,6,5,,0,19820101,19891222
142627,GB,Gu xian,Gu xian,6,5,,0,19820101,19941231
142628,GB,Anze,Anze,6,5,,0,19820101,19941231
142629,GB,Fushan,Fushan,6,5,,0,19820101,19941231
142630,GB,Ji xian,Ji xian,6,5,,0,19820101,19941231
142631,GB,Xiangning,Xiangning,6,5,,0,19820101,19941231
142632,GB,Pu xian,Pu xian,6,5,,0,19820101,19941231
142633,GB,Daning,Daning,6,5,,0,19820101,19941231
142634,GB,Yonghe,Yonghe,6,5,,0,19820101,19941231
142635,GB,Xi xian,Xi xian,6,5,,0,19820101,19941231
142636,GB,Fenxi,Fenxi,6,5,,0,19820101,19941231
142700,GB,Yuncheng diqu,Yuncheng diqu,0,0,,6,19820101,19941231
142701,GB,Yuncheng shi,Yuncheng shi,6,3,CA,0,19830728,19941231
142721,GB,Yuncheng,Yuncheng,6,5,,0,19820101,19830727
142722,GB,Yongji,Yongji,6,5,,0,19820101,19940111
142723,GB,Ruicheng,Ruicheng,6,5,,0,19820101,19941231
142724,GB,Linyi,Linyi,6,5,,0,19820101,19941231
142725,GB,Wanrong,Wanrong,6,5,,0,19820101,19941231
142726,GB,Xinjiang,Xinjiang,6,5,,0,19820101,19941231
142727,GB,Jishan,Jishan,6,5,,0,19820101,19941231
142728,GB,Hejin,Hejin,6,5,,0,19820101,19940111
142729,GB,Wenxi,Wenxi,6,5,,0,19820101,19941231
142730,GB,Xia xian,Xia xian,6,5,,0,19820101,19941231
142731,GB,Jiang xian,Jiang xian,6,5,,0,19820101,19941231
142732,GB,Pinglu,Pinglu,6,5,,0,19820101,19941231
142733,GB,Yuanqu,Yuanqu,6,5,,0,19820101,19941231
142781,CM,Hejin shi,Hejin shi,6,3,CA,0,19940112,19941231
142782,CM,Yongji shi,Yongji shi,6,3,CA,0,19940112,19941231
149001,GB,Gujiao shi,Gujiao shi,9,3,CHA,9,19880224,19901231
150100,GB,Huhehaote shi,Hohhot shi,0,0,,2,19820101,19941231
150101,GB,Huhehaote shixiaqu,Hohhot shixiaqu,2,1,C,0,19840101,19941231
150102,CT,Huhehaote: Xincheng qu,Hohhot: Xincheng qu,2,2,,0,19820101,19831231
150102,GB,Huhehaote: Xincheng qu,Hohhot: Xincheng qu,2,2,,0,19840101,19941231
150103,CT,Huhehaote: Huimin qu,Hohhot: Huimin qu,2,2,,0,19820101,19831231
150103,GB,Huhehaote: Huimin qu,Hohhot: Huimin qu,2,2,,0,19840101,19941231
150104,CT,Huhehaote: Yuquan qu,Hohhot: Yuquan qu,2,2,,0,19820101,19831231
150104,GB,Huhehaote: Yuquan qu,Hohhot: Yuquan qu,2,2,,0,19840101,19941231
150105,CT,Huhehaote: Jiaoqu,Hohhot: Jiaoqu,2,2,,0,19820101,19831231
150105,GB,Huhehaote: Jiaoqu,Hohhot: Jiaoqu,2,2,,0,19840101,19941231
150120,GB,Huhehaote shiqu,Hohhot shiqu,2,1,,0,19820101,19831231
150121,GB,Tumote zuoqi,Tumd zuoqi,2,7,,0,19820101,19941231
150122,GB,Tuoketuo,Togtoh,2,5,,0,19820101,19941231
150200,GB,Baotou shi,Baotou shi,0,0,,3,19820101,19941231
150201,GB,Baotou shixiaqu,Baotou shixiaqu,3,1,C,0,19840101,19941231
150202,CT,Baotou: Donghe qu,Baotou: Donghe qu,3,2,,0,19820101,19831231
150202,GB,Baotou: Donghe qu,Baotou: Donghe qu,3,2,,0,19840101,19941231
150203,CT,Baotou: Kundulun qu,Baotou: Kundulun qu,3,2,,0,19820101,19831231
150203,GB,Baotou: Kundulun qu,Baotou: Kundulun qu,3,2,,0,19840101,19941231
150204,CT,Baotou: Qingshan qu,Baotou: Qingshan qu,3,2,,0,19820101,19831231
150204,GB,Baotou: Qingshan qu,Baotou: Qingshan qu,3,2,,0,19840101,19941231
150205,CT,Baotou: Shiguai Kuangqu,Baotou: Shiguai Kuangqu,3,2,,0,19820101,19831231
150205,GB,Baotou: Shiguai Kuangqu,Baotou: Shiguai Kuangqu,3,2,,0,19840101,19941231
